# Collective test starting: alltoall_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 215 Group  0 Pid 117740 on  nid006672 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 216 Group  0 Pid  31890 on  nid006673 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 217 Group  0 Pid  31892 on  nid006673 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 218 Group  0 Pid  31891 on  nid006673 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 219 Group  0 Pid  31893 on  nid006673 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 220 Group  0 Pid  31894 on  nid006673 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 221 Group  0 Pid  31901 on  nid006673 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 222 Group  0 Pid  31895 on  nid006673 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 223 Group  0 Pid  31898 on  nid006673 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 224 Group  0 Pid  49684 on  nid006674 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 225 Group  0 Pid  49687 on  nid006674 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 226 Group  0 Pid  49685 on  nid006674 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 227 Group  0 Pid  49686 on  nid006674 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 228 Group  0 Pid  49688 on  nid006674 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 229 Group  0 Pid  49690 on  nid006674 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 230 Group  0 Pid  49697 on  nid006674 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 231 Group  0 Pid  49693 on  nid006674 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 232 Group  0 Pid  35343 on  nid006693 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 233 Group  0 Pid  35344 on  nid006693 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 234 Group  0 Pid  35345 on  nid006693 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 235 Group  0 Pid  35346 on  nid006693 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 236 Group  0 Pid  35347 on  nid006693 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 237 Group  0 Pid  35353 on  nid006693 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 238 Group  0 Pid  35358 on  nid006693 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 239 Group  0 Pid  35356 on  nid006693 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 240 Group  0 Pid  73870 on  nid006694 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 241 Group  0 Pid  73874 on  nid006694 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 242 Group  0 Pid  73871 on  nid006694 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 243 Group  0 Pid  73872 on  nid006694 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 244 Group  0 Pid  73873 on  nid006694 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 245 Group  0 Pid  73875 on  nid006694 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 246 Group  0 Pid  73879 on  nid006694 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 247 Group  0 Pid  73882 on  nid006694 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 248 Group  0 Pid  45645 on  nid006695 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 249 Group  0 Pid  45647 on  nid006695 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 250 Group  0 Pid  45646 on  nid006695 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 251 Group  0 Pid  45648 on  nid006695 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 252 Group  0 Pid  45649 on  nid006695 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 253 Group  0 Pid  45650 on  nid006695 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 254 Group  0 Pid  45653 on  nid006695 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 255 Group  0 Pid  45657 on  nid006695 device  0 [0000:c6:00] AMD Instinct MI250X
#
#                                                              out-of-place                       in-place          
#       size         count      type   redop    root     time   algbw   busbw #wrong     time   algbw   busbw #wrong                               
#        (B)    (elements)                               (us)  (GB/s)  (GB/s)            (us)  (GB/s)  (GB/s)                                      
