# Collective test starting: all_reduce_perf
# nThread 1 nGpus 1 minBytes 1 maxBytes 134217728 step: 2(factor) warmup iters: 5 iters: 20 agg iters: 1 validation: 1 graph: 0
#
rccl-tests: Version develop_deprecated:40b1b17
#  Rank 216 Group  0 Pid  65666 on  nid006627 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 217 Group  0 Pid  65668 on  nid006627 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 218 Group  0 Pid  65667 on  nid006627 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 219 Group  0 Pid  65669 on  nid006627 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 220 Group  0 Pid  65670 on  nid006627 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 221 Group  0 Pid  65672 on  nid006627 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 222 Group  0 Pid  65674 on  nid006627 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 223 Group  0 Pid  65678 on  nid006627 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 224 Group  0 Pid  76711 on  nid006739 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 225 Group  0 Pid  76712 on  nid006739 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 226 Group  0 Pid  76714 on  nid006739 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 227 Group  0 Pid  76715 on  nid006739 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 228 Group  0 Pid  76716 on  nid006739 device  0 [0000:d9:00] AMD Instinct MI250X
#  Rank 229 Group  0 Pid  76722 on  nid006739 device  0 [0000:de:00] AMD Instinct MI250X
#  Rank 230 Group  0 Pid  76719 on  nid006739 device  0 [0000:c1:00] AMD Instinct MI250X
#  Rank 231 Group  0 Pid  76713 on  nid006739 device  0 [0000:c6:00] AMD Instinct MI250X
#  Rank 232 Group  0 Pid  44181 on  nid006773 device  0 [0000:d1:00] AMD Instinct MI250X
#  Rank 233 Group  0 Pid  44183 on  nid006773 device  0 [0000:d6:00] AMD Instinct MI250X
#  Rank 234 Group  0 Pid  44182 on  nid006773 device  0 [0000:c9:00] AMD Instinct MI250X
#  Rank 235 Group  0 Pid  44184 on  nid006773 device  0 [0000:ce:00] AMD Instinct MI250X
#  Rank 236 Group  0 Pid  44185 on  nid006773 device  0 [0000:d9:00] AMD Instinct MI250X
